ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
1b158b8b2922d4fcad5d9cea607cbb7d	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	NA
cf5c0e51bd37486974dfdca9d7533b3f	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
bfe54af4c9180d37a0d76f6dafe79a5a	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
ce7f481ae002dcbd2d89b6b625a75992	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	NA
677929eac52be081cdae08a0b9c70eb2	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
4843f68c002635eccc6cf801c28aab14	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Arsenophonus	NA
a44b8839f5d60c7010cba359f3b74d9c	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Arsenophonus	NA
15ed9a754e74a36252bc98c8e052b875	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Arsenophonus	NA
1bfddc56f0549c7953359140bb8c64b1	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	NA
44ff6281505bf53ea26f9a38fef937a0	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Sodalis	NA
3592d37187d97dfa762ea75551c9ac21	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Sodalis	NA
78056058faedd75d706633c5f55a975f	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	NA
37a90abf181b684611b3eabfd5dfa715	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	NA
13c72ba119519fbd5be3a02a7edeedb0	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Sodalis	NA
efb8602f3d0765aaf09b975799823da9	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	NA	NA
84ec1399e8ee3618cc0686f28b89dbcb	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	NA
929d9a7f88bd83bc06d889c356d9a13e	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	NA	NA
4a32f1635f88214c4874eec85df56595	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
4869889189e3af14c963cee596a74448	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
c13d21462f475f158300535d8cbc2097	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA	NA
fc48f1c22a320e0cce353f6e2a6d65c0	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
6ba560a76661744bc65eed04953c1314	d__Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	NA
fc5dd4379edb6a27a63813ec0db6b5ca	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Izhakiella	uncultured_Enterobacteriaceae
